timestamp_utc,station_id,state,next_state
2026-01-14 07:25:01.544005+00:00,1674190286791649780,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190286791649782,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190286791649784,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190291086617084,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190291086617088,HIGH,HIGH
2026-01-14 07:25:01.544005+00:00,1674190291086617090,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190295381584388,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190295381584392,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190295381584396,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190299676551694,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190299676551698,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190299676551700,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190303971518998,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190303971519000,HIGH,HIGH
2026-01-14 07:25:01.544005+00:00,1674190303971519002,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190308266486300,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190308266486306,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190308266486308,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190312561453608,HIGH,HIGH
2026-01-14 07:25:01.544005+00:00,1674190312561453612,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190312561453616,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190316856420914,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190316856420916,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190316856420920,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190321151388220,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190321151388222,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190321151388226,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190325446355526,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190325446355528,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190325446355532,MEDIUM,MEDIUM
2026-01-14 07:25:01.544005+00:00,1674190329741322832,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190329741322834,MEDIUM,MEDIUM
2026-01-14 07:25:01.544005+00:00,1674190329741322836,EMPTY,EMPTY
